country,year,gdp_nominal
AFG,2002,4.367
AFG,2003,4.553
AFG,2004,5.146
AFG,2005,6.167
AFG,2006,6.925
AFG,2007,8.556
AFG,2008,10.297
AFG,2009,12.066
AFG,2010,15.325
AFG,2011,17.89
AFG,2012,20.293
AFG,2013,20.17
AFG,2014,20.616
AFG,2015,20.057
AFG,2016,18.02
AFG,2017,18.883
AFG,2018,18.336
AFG,2019,18.876
AFG,2020,20.136
AFG,2021,14.278
AFG,2022,14.501
AFG,2023,17.329
ALB,1980,1.946
ALB,1981,2.229
ALB,1982,2.296
ALB,1983,2.319
ALB,1984,2.29
ALB,1985,2.339
ALB,1986,2.587
ALB,1987,2.566
ALB,1988,2.53
ALB,1989,2.779
ALB,1990,2.221
ALB,1991,1.333
ALB,1992,0.843
ALB,1993,1.461
ALB,1994,2.361
ALB,1995,2.882
ALB,1996,3.2
ALB,1997,2.225
ALB,1998,2.555
ALB,1999,3.226
ALB,2000,3.488
ALB,2001,3.927
ALB,2002,4.356
ALB,2003,5.561
ALB,2004,7.177
ALB,2005,8.052
ALB,2006,8.896
ALB,2007,10.677
ALB,2008,12.881
ALB,2009,12.044
ALB,2010,11.937
ALB,2011,12.899
ALB,2012,12.324
ALB,2013,12.784
ALB,2014,13.246
ALB,2015,11.389
ALB,2016,11.862
ALB,2017,13.053
ALB,2018,15.157
ALB,2019,15.399
ALB,2020,15.192
ALB,2021,17.984
ALB,2022,19.083
ALB,2023,22.822
ALB,2024,26.13
ALB,2025,27.993
DZA,1980,45.957
DZA,1981,48.156
DZA,1982,48.599
DZA,1983,51.582
DZA,1984,55.906
DZA,1985,66.346
DZA,1986,66.783
DZA,1987,68.698
DZA,1988,56.07
DZA,1989,57.041
DZA,1990,67.171
DZA,1991,50.65
DZA,1992,53.414
DZA,1993,55.309
DZA,1994,46.044
DZA,1995,45.654
DZA,1996,50.945
DZA,1997,52.287
DZA,1998,52.297
DZA,1999,53.011
DZA,2000,59.418
DZA,2001,59.413
DZA,2002,61.516
DZA,2003,73.482
DZA,2004,91.914
DZA,2005,107.047
DZA,2006,123.084
DZA,2007,142.483
DZA,2008,180.384
DZA,2009,150.317
DZA,2010,177.785
DZA,2011,218.332
DZA,2012,227.144
DZA,2013,229.701
DZA,2014,238.943
DZA,2015,187.494
DZA,2016,180.764
DZA,2017,190.004
DZA,2018,194.507
DZA,2019,193.361
DZA,2020,164.774
DZA,2021,185.884
DZA,2022,225.631
DZA,2023,240.064
DZA,2024,260.134
DZA,2025,264.27
AGO,1980,8.73
AGO,1981,8.17
AGO,1982,8.17
AGO,1983,8.514
AGO,1984,9.025
AGO,1985,11.119
AGO,1986,10.411
AGO,1987,11.9
AGO,1988,12.909
AGO,1989,15.017
AGO,1990,16.529
AGO,1991,16.022
AGO,1992,12.354
AGO,1993,8.966
AGO,1994,6.529
AGO,1995,8.148
AGO,1996,10.51
AGO,1997,12.344
AGO,1998,10.464
AGO,1999,9.895
AGO,2000,12.646
AGO,2001,12.378
AGO,2002,17.312
AGO,2003,20.342
AGO,2004,26.998
AGO,2005,41.397
AGO,2006,58.654
AGO,2007,73.038
AGO,2008,98.79
AGO,2009,81.705
AGO,2010,95.547
AGO,2011,125.552
AGO,2012,143.573
AGO,2013,153.761
AGO,2014,164.448
AGO,2015,131.661
AGO,2016,114.764
AGO,2017,139.835
AGO,2018,114.189
AGO,2019,94.671
AGO,2020,66.521
AGO,2021,84.375
AGO,2022,141.941
AGO,2023,109.678
AGO,2024,113.286
AGO,2025,118.409
ATG,1980,0.132
ATG,1981,0.149
ATG,1982,0.166
ATG,1983,0.185
ATG,1984,0.212
ATG,1985,0.246
ATG,1986,0.298
ATG,1987,0.347
ATG,1988,0.411
ATG,1989,0.455
ATG,1990,0.479
ATG,1991,0.504
ATG,1992,0.525
ATG,1993,0.566
ATG,1994,0.625
ATG,1995,0.616
ATG,1996,0.679
ATG,1997,0.734
ATG,1998,0.79
ATG,1999,0.836
ATG,2000,0.901
ATG,2001,0.878
ATG,2002,0.898
ATG,2003,0.948
ATG,2004,1.026
ATG,2005,1.144
ATG,2006,1.304
ATG,2007,1.487
ATG,2008,1.558
ATG,2009,1.386
ATG,2010,1.298
ATG,2011,1.287
ATG,2012,1.365
ATG,2013,1.325
ATG,2014,1.379
ATG,2015,1.438
ATG,2016,1.49
ATG,2017,1.531
ATG,2018,1.662
ATG,2019,1.725
ATG,2020,1.411
ATG,2021,1.601
ATG,2022,1.868
ATG,2023,2.044
ATG,2024,2.292
ATG,2025,2.437
ARG,1980,233.696
ARG,1981,189.802
ARG,1982,94.25
ARG,1983,116.267
ARG,1984,130.544
ARG,1985,98.599
ARG,1986,118.565
ARG,1987,121.561
ARG,1988,142.386
ARG,1989,91.352
ARG,1990,158.024
ARG,1991,211.979
ARG,1992,255.787
ARG,1993,264.429
ARG,1994,287.835
ARG,1995,288.497
ARG,1996,304.282
ARG,1997,327.436
ARG,1998,334.244
ARG,1999,316.998
ARG,2000,317.759
ARG,2001,300.421
ARG,2002,112.458
ARG,2003,142.431
ARG,2004,164.911
ARG,2005,199.273
ARG,2006,232.892
ARG,2007,287.921
ARG,2008,363.545
ARG,2009,334.633
ARG,2010,424.729
ARG,2011,527.644
ARG,2012,579.666
ARG,2013,611.471
ARG,2014,563.614
ARG,2015,642.464
ARG,2016,556.774
ARG,2017,643.861
ARG,2018,524.431
ARG,2019,446.762
ARG,2020,385.218
ARG,2021,486.04
ARG,2022,632.318
ARG,2023,645.511
ARG,2024,604.382
ARG,2025,574.201
ARM,1992,0.108
ARM,1993,0.835
ARM,1994,0.648
ARM,1995,1.287
ARM,1996,1.597
ARM,1997,1.639
ARM,1998,1.892
ARM,1999,1.845
ARM,2000,1.912
ARM,2001,2.118
ARM,2002,2.376
ARM,2003,2.807
ARM,2004,3.577
ARM,2005,4.9
ARM,2006,6.384
ARM,2007,9.206
ARM,2008,11.662
ARM,2009,8.648
ARM,2010,9.26
ARM,2011,10.142
ARM,2012,10.619
ARM,2013,11.121
ARM,2014,11.61
ARM,2015,10.553
ARM,2016,10.546
ARM,2017,11.527
ARM,2018,12.458
ARM,2019,13.619
ARM,2020,12.642
ARM,2021,13.879
ARM,2022,19.514
ARM,2023,24.086
ARM,2024,25.251
ARM,2025,26.578
ABW,1986,NA
ABW,1987,NA
ABW,1988,NA
ABW,1989,NA
ABW,1990,NA
ABW,1991,NA
ABW,1992,NA
ABW,1993,NA
ABW,1994,NA
ABW,1995,1.321
ABW,1996,1.38
ABW,1997,1.532
ABW,1998,1.665
ABW,1999,1.723
ABW,2000,1.873
ABW,2001,1.896
ABW,2002,1.962
ABW,2003,2.044
ABW,2004,2.255
ABW,2005,2.36
ABW,2006,2.47
ABW,2007,2.678
ABW,2008,2.843
ABW,2009,2.554
ABW,2010,2.454
ABW,2011,2.638
ABW,2012,2.615
ABW,2013,2.728
ABW,2014,2.791
ABW,2015,2.963
ABW,2016,2.984
ABW,2017,3.092
ABW,2018,3.276
ABW,2019,3.396
ABW,2020,2.559
ABW,2021,3.103
ABW,2022,3.545
ABW,2023,3.945
ABW,2024,4.258
ABW,2025,4.445
AUS,1980,162.936
AUS,1981,188.423
AUS,1982,187.062
AUS,1983,179.49
AUS,1984,197.15
AUS,1985,174.397
AUS,1986,181.49
AUS,1987,213.115
AUS,1988,271.107
AUS,1989,308.406
AUS,1990,324.124
AUS,1991,324.416
AUS,1992,318.001
AUS,1993,309.288
AUS,1994,353.374
AUS,1995,379.172
AUS,1996,424.744
AUS,1997,426.342
AUS,1998,381.483
AUS,1999,411.976
AUS,2000,400.303
AUS,2001,378.077
AUS,2002,425.477
AUS,2003,541.191
AUS,2004,658.776
AUS,2005,736.434
AUS,2006,783.451
AUS,2007,950.092
AUS,2008,1056.574
AUS,2009,1000.837
AUS,2010,1254.689
AUS,2011,1515.589
AUS,2012,1570.323
AUS,2013,1520.13
AUS,2014,1457.357
AUS,2015,1234.457
AUS,2016,1263.667
AUS,2017,1382.668
AUS,2018,1419.28
AUS,2019,1388.092
AUS,2020,1364.828
AUS,2021,1658.439
AUS,2022,1724.034
AUS,2023,1740.622
AUS,2024,1802.006
AUS,2025,1881.14
AUT,1980,80.923
AUT,1981,70.121
AUT,1982,70.111
AUT,1983,71.032
AUT,1984,67.007
AUT,1985,68.624
AUT,1986,97.375
AUT,1987,121.771
AUT,1988,133.591
AUT,1989,133.263
AUT,1990,166.866
AUT,1991,174.435
AUT,1992,195.506
AUT,1993,190.383
AUT,1994,203.97
AUT,1995,241.234
AUT,1996,237.343
AUT,1997,213.045
AUT,1998,218.557
AUT,1999,217.475
AUT,2000,197.377
AUT,2001,197.51
AUT,2002,214.243
AUT,2003,262.208
AUT,2004,301.321
AUT,2005,316.267
AUT,2006,336.298
AUT,2007,389.231
AUT,2008,432.005
AUT,2009,401.323
AUT,2010,392.595
AUT,2011,431.609
AUT,2012,409.661
AUT,2013,430.197
AUT,2014,442.699
AUT,2015,382.01
AUT,2016,395.728
AUT,2017,417.114
AUT,2018,455.198
AUT,2019,444.645
AUT,2020,434.701
AUT,2021,479.614
AUT,2022,471.374
AUT,2023,517.662
AUT,2024,535.804
AUT,2025,559.218
AZE,1992,1.193
AZE,1993,1.309
AZE,1994,2.258
AZE,1995,2.417
AZE,1996,3.177
AZE,1997,4.317
AZE,1998,4.28
AZE,1999,4.581
AZE,2000,5.273
AZE,2001,5.475
AZE,2002,6.232
AZE,2003,7.276
AZE,2004,8.682
AZE,2005,13.239
AZE,2006,20.983
AZE,2007,33.05
AZE,2008,48.852
AZE,2009,44.297
AZE,2010,52.909
AZE,2011,65.952
AZE,2012,69.684
AZE,2013,74.164
AZE,2014,75.235
AZE,2015,52.997
AZE,2016,37.83
AZE,2017,41.375
AZE,2018,47.113
AZE,2019,48.174
AZE,2020,42.693
AZE,2021,54.825
AZE,2022,78.807
AZE,2023,72.356
AZE,2024,75.649
AZE,2025,77.041
BHS,1980,2.598
BHS,1981,2.692
BHS,1982,3.031
BHS,1983,3.373
BHS,1984,3.603
BHS,1985,3.923
BHS,1986,4.241
BHS,1987,4.669
BHS,1988,4.855
BHS,1989,5.473
BHS,1990,5.218
BHS,1991,5.128
BHS,1992,5.125
BHS,1993,5.097
BHS,1994,5.372
BHS,1995,5.653
BHS,1996,5.95
BHS,1997,6.332
BHS,1998,6.833
BHS,1999,7.684
BHS,2000,8.076
BHS,2001,8.318
BHS,2002,8.881
BHS,2003,8.87
BHS,2004,9.055
BHS,2005,9.836
BHS,2006,10.167
BHS,2007,10.618
BHS,2008,10.526
BHS,2009,9.982
BHS,2010,10.096
BHS,2011,10.07
BHS,2012,10.72
BHS,2013,10.396
BHS,2014,10.974
BHS,2015,11.672
BHS,2016,11.745
BHS,2017,12.237
BHS,2018,12.616
BHS,2019,13.016
BHS,2020,9.958
BHS,2021,11.369
BHS,2022,13.136
BHS,2023,14.338
BHS,2024,14.825
BHS,2025,15.342
BHR,1980,3.745
BHR,1981,4.228
BHR,1982,4.445
BHR,1983,4.554
BHR,1984,4.727
BHR,1985,4.46
BHR,1986,3.49
BHR,1987,3.78
BHR,1988,4.672
BHR,1989,4.873
BHR,1990,5.176
BHR,1991,5.43
BHR,1992,5.673
BHR,1993,6.241
BHR,1994,6.683
BHR,1995,7.075
BHR,1996,7.357
BHR,1997,7.629
BHR,1998,7.293
BHR,1999,7.905
BHR,2000,9.448
BHR,2001,9.579
BHR,2002,10.001
BHR,2003,11.546
BHR,2004,13.709
BHR,2005,16.647
BHR,2006,19.291
BHR,2007,22.653
BHR,2008,26.803
BHR,2009,23.913
BHR,2010,26.806
BHR,2011,29.915
BHR,2012,31.963
BHR,2013,33.823
BHR,2014,34.773
BHR,2015,32.523
BHR,2016,33.885
BHR,2017,37.205
BHR,2018,39.568
BHR,2019,40.447
BHR,2020,35.838
BHR,2021,40.84
BHR,2022,46.68
BHR,2023,46.08
BHR,2024,47.812
BHR,2025,49.535
BGD,1980,24.775
BGD,1981,26.355
BGD,1982,24.678
BGD,1983,23.904
BGD,1984,26.817
BGD,1985,28.819
BGD,1986,29.639
BGD,1987,32.449
BGD,1988,34.914
BGD,1989,38.07
BGD,1990,41.068
BGD,1991,42.488
BGD,1992,43.292
BGD,1993,43.684
BGD,1994,46.438
BGD,1995,51.842
BGD,1996,55.445
BGD,1997,57.599
BGD,1998,59.879
BGD,1999,61.526
BGD,2000,61.687
BGD,2001,62.537
BGD,2002,65.036
BGD,2003,71.755
BGD,2004,77.152
BGD,2005,79.53
BGD,2006,86.028
BGD,2007,95.374
BGD,2008,109.765
BGD,2009,122.76
BGD,2010,138.094
BGD,2011,154.097
BGD,2012,159.749
BGD,2013,179.676
BGD,2014,207.102
BGD,2015,233.687
BGD,2016,265.236
BGD,2017,293.755
BGD,2018,321.379
BGD,2019,351.238
BGD,2020,373.902
BGD,2021,416.265
BGD,2022,460.201
BGD,2023,451.534
BGD,2024,451.468
BGD,2025,481.856
BRB,1980,1.048
BRB,1981,1.154
BRB,1982,1.205
BRB,1983,1.28
BRB,1984,1.395
BRB,1985,1.46
BRB,1986,1.603
BRB,1987,1.765
BRB,1988,1.877
BRB,1989,2.077
BRB,1990,2.084
BRB,1991,2.092
BRB,1992,2.015
BRB,1993,2.136
BRB,1994,2.227
BRB,1995,2.348
BRB,1996,2.515
BRB,1997,2.667
BRB,1998,3.057
BRB,1999,3.21
BRB,2000,3.312
BRB,2001,3.306
BRB,2002,3.364
BRB,2003,3.479
BRB,2004,3.754
BRB,2005,4.213
BRB,2006,4.702
BRB,2007,5.273
BRB,2008,5.401
BRB,2009,5.064
BRB,2010,5.138
BRB,2011,5.302
BRB,2012,5.233
BRB,2013,5.338
BRB,2014,5.366
BRB,2015,5.288
BRB,2016,5.331
BRB,2017,5.517
BRB,2018,5.63
BRB,2019,5.788
BRB,2020,5.168
BRB,2021,5.275
BRB,2022,6.257
BRB,2023,6.721
BRB,2024,7.201
BRB,2025,7.647
BLR,1982,NA
BLR,1983,NA
BLR,1984,NA
BLR,1985,NA
BLR,1986,NA
BLR,1987,NA
BLR,1988,NA
BLR,1989,NA
BLR,1990,NA
BLR,1991,NA
BLR,1992,12.8
BLR,1993,11.408
BLR,1994,15.687
BLR,1995,10.532
BLR,1996,14.494
BLR,1997,14.091
BLR,1998,15.215
BLR,1999,12.133
BLR,2000,10.785
BLR,2001,12.778
BLR,2002,15.092
BLR,2003,18.42
BLR,2004,23.928
BLR,2005,31.239
BLR,2006,38.219
BLR,2007,46.815
BLR,2008,62.798
BLR,2009,50.855
BLR,2010,57.22
BLR,2011,61.368
BLR,2012,65.669
BLR,2013,75.496
BLR,2014,78.736
BLR,2015,56.329
BLR,2016,47.703
BLR,2017,54.723
BLR,2018,60.011
BLR,2019,64.414
BLR,2020,61.312
BLR,2021,68.207
BLR,2022,72.835
BLR,2023,71.792
BLR,2024,73.129
BLR,2025,76.873
BEL,1980,123.478
BEL,1981,102.245
BEL,1982,89.958
BEL,1983,85.037
BEL,1984,81.237
BEL,1985,84.467
BEL,1986,117.063
BEL,1987,145.411
BEL,1988,158.097
BEL,1989,159.816
BEL,1990,200.149
BEL,1991,205.369
BEL,1992,228.732
BEL,1993,218.72
BEL,1994,238.622
BEL,1995,288.301
BEL,1996,279.292
BEL,1997,253.022
BEL,1998,258.876
BEL,1999,258.5
BEL,2000,236.897
BEL,2001,236.748
BEL,2002,258.2
BEL,2003,318.004
BEL,2004,369.047
BEL,2005,385.927
BEL,2006,408.281
BEL,2007,470.978
BEL,2008,517.27
BEL,2009,482.73
BEL,2010,481.814
BEL,2011,523.239
BEL,2012,496.467
BEL,2013,521.799
BEL,2014,535.529
BEL,2015,462.383
BEL,2016,475.931
BEL,2017,502.587
BEL,2018,543.546
BEL,2019,535.925
BEL,2020,525.6
BEL,2021,601.305
BEL,2022,584.073
BEL,2023,632.399
BEL,2024,662.183
BEL,2025,689.364
BLZ,1980,0.223
BLZ,1981,0.232
BLZ,1982,0.232
BLZ,1983,0.244
BLZ,1984,0.273
BLZ,1985,0.271
BLZ,1986,0.295
BLZ,1987,0.345
BLZ,1988,0.407
BLZ,1989,0.47
BLZ,1990,0.533
BLZ,1991,0.578
BLZ,1992,0.672
BLZ,1993,0.726
BLZ,1994,0.75
BLZ,1995,0.796
BLZ,1996,0.828
BLZ,1997,0.845
BLZ,1998,0.892
BLZ,1999,0.95
BLZ,2000,1.082
BLZ,2001,1.129
BLZ,2002,1.199
BLZ,2003,1.267
BLZ,2004,1.356
BLZ,2005,1.427
BLZ,2006,1.584
BLZ,2007,1.699
BLZ,2008,1.732
BLZ,2009,1.681
BLZ,2010,1.739
BLZ,2011,1.819
BLZ,2012,1.9
BLZ,2013,2.022
BLZ,2014,2.125
BLZ,2015,2.195
BLZ,2016,2.241
BLZ,2017,2.267
BLZ,2018,2.293
BLZ,2019,2.387
BLZ,2020,2.048
BLZ,2021,2.425
BLZ,2022,2.831
BLZ,2023,3.069
BLZ,2024,3.342
BLZ,2025,3.488
BEN,1980,2.302
BEN,1981,1.557
BEN,1982,1.542
BEN,1983,1.365
BEN,1984,1.456
BEN,1985,1.58
BEN,1986,2.036
BEN,1987,2.43
BEN,1988,2.552
BEN,1989,2.37
BEN,1990,2.89
BEN,1991,2.954
BEN,1992,3.284
BEN,1993,3.199
BEN,1994,2.227
BEN,1995,2.993
BEN,1996,3.251
BEN,1997,3.124
BEN,1998,3.362
BEN,1999,3.681
BEN,2000,3.522
BEN,2001,3.666
BEN,2002,4.191
BEN,2003,5.348
BEN,2004,6.187
BEN,2005,6.571
BEN,2006,7.034
BEN,2007,8.17
BEN,2008,9.787
BEN,2009,9.728
BEN,2010,9.543
BEN,2011,10.691
BEN,2012,11.148
BEN,2013,12.518
BEN,2014,13.288
BEN,2015,11.389
BEN,2016,11.818
BEN,2017,12.697
BEN,2018,14.257
BEN,2019,14.392
BEN,2020,15.674
BEN,2021,17.699
BEN,2022,17.439
BEN,2023,19.679
BEN,2024,21.322
BEN,2025,23.066
BTN,1980,0.132
BTN,1981,0.143
BTN,1982,0.15
BTN,1983,0.162
BTN,1984,0.168
BTN,1985,0.174
BTN,1986,0.197
BTN,1987,0.238
BTN,1988,0.273
BTN,1989,0.272
BTN,1990,0.293
BTN,1991,0.254
BTN,1992,0.248
BTN,1993,0.26
BTN,1994,0.263
BTN,1995,0.308
BTN,1996,0.324
BTN,1997,0.362
BTN,1998,0.398
BTN,1999,0.418
BTN,2000,0.454
BTN,2001,0.474
BTN,2002,0.517
BTN,2003,0.616
BTN,2004,0.7
BTN,2005,0.818
BTN,2006,0.876
BTN,2007,1.071
BTN,2008,1.353
BTN,2009,1.274
BTN,2010,1.511
BTN,2011,1.842
BTN,2012,1.931
BTN,2013,1.967
BTN,2014,1.933
BTN,2015,2.126
BTN,2016,2.218
BTN,2017,2.445
BTN,2018,2.651
BTN,2019,2.618
BTN,2020,2.586
BTN,2021,2.623
BTN,2022,2.869
BTN,2023,2.908
BTN,2024,3.151
BTN,2025,3.516
BOL,1980,3.589
BOL,1981,3.44
BOL,1982,3.813
BOL,1983,3.609
BOL,1984,3.752
BOL,1985,4.059
BOL,1986,3.97
BOL,1987,4.323
BOL,1988,4.598
BOL,1989,4.716
BOL,1990,4.868
BOL,1991,5.335
BOL,1992,5.635
BOL,1993,5.724
BOL,1994,5.974
BOL,1995,6.707
BOL,1996,7.385
BOL,1997,7.919
BOL,1998,8.49
BOL,1999,8.269
BOL,2000,8.385
BOL,2001,8.155
BOL,2002,7.917
BOL,2003,8.092
BOL,2004,8.785
BOL,2005,9.573
BOL,2006,11.52
BOL,2007,13.216
BOL,2008,16.792
BOL,2009,17.464
BOL,2010,19.786
BOL,2011,24.135
BOL,2012,27.282
BOL,2013,30.883
BOL,2014,33.237
BOL,2015,33.241
BOL,2016,34.189
BOL,2017,37.782
BOL,2018,40.581
BOL,2019,41.193
BOL,2020,36.897
BOL,2021,40.701
BOL,2022,44.329
BOL,2023,45.468
BOL,2024,48.172
BOL,2025,51.302
BIH,1995,NA
BIH,1996,3.584
BIH,1997,4.578
BIH,1998,5.281
BIH,1999,5.766
BIH,2000,5.554
BIH,2001,5.784
BIH,2002,6.711
BIH,2003,8.477
BIH,2004,10.157
BIH,2005,10.935
BIH,2006,12.46
BIH,2007,15.323
